pair_id,cash_inflow,order_time
1273.0,-8.0,2019-07-10 00:37:00
1275.0,-5.0,2019-07-10 00:42:00
1277.0,3.0,2019-07-10 01:00:00
1279.0,-11.0,2019-07-10 01:09:00
1281.0,-3.0,2019-07-10 01:27:00
1283.0,-1.0,2019-07-10 01:38:00
1285.0,-1.0,2019-07-10 01:45:00
1287.0,0.0,2019-07-10 01:58:00
1289.0,0.0,2019-07-10 02:06:00
1291.0,-2.0,2019-07-10 02:11:00
1293.0,15.0,2019-07-10 02:31:00
1295.0,-3.0,2019-07-10 02:39:00
1297.0,-1.0,2019-07-10 02:48:00
1299.0,-6.0,2019-07-10 02:53:00
1301.0,-14.0,2019-07-10 02:59:00
1303.0,-76.0,2019-07-10 09:16:00
1305.0,-59.0,2019-07-10 09:23:00
1307.0,-32.0,2019-07-10 09:29:00
1309.0,7.0,2019-07-10 09:38:00
1311.0,38.0,2019-07-10 09:48:00
1313.0,10.0,2019-07-10 09:49:00
1315.0,52.0,2019-07-10 10:07:00
1317.0,-13.0,2019-07-10 10:14:00
1319.0,8.0,2019-07-10 10:23:00
1321.0,21.0,2019-07-10 10:40:00
1323.0,-40.0,2019-07-10 10:44:00
1325.0,-21.0,2019-07-10 10:53:00
1327.0,-10.0,2019-07-10 11:03:00
1329.0,16.0,2019-07-10 11:18:00
1331.0,-8.0,2019-07-10 11:22:00
1333.0,-24.0,2019-07-10 11:25:00
1335.0,-20.0,2019-07-10 11:30:00
1337.0,-9.0,2019-07-10 11:36:00
1339.0,42.0,2019-07-10 13:13:00
1341.0,16.0,2019-07-10 13:27:00
1343.0,-6.0,2019-07-10 13:29:00
1345.0,-5.0,2019-07-10 13:43:00
1347.0,7.0,2019-07-10 13:58:00
1349.0,-22.0,2019-07-10 14:03:00
1351.0,-10.0,2019-07-10 14:08:00
1353.0,-3.0,2019-07-10 14:16:00
1355.0,3.0,2019-07-10 14:26:00
1357.0,-5.0,2019-07-10 14:31:00
1359.0,6.0,2019-07-10 14:48:00
1361.0,11.0,2019-07-10 15:02:00
1363.0,-6.0,2019-07-10 15:09:00
1365.0,8.0,2019-07-10 15:18:00
1367.0,4.0,2019-07-10 15:21:00
1369.0,14.0,2019-07-10 15:46:00
1371.0,8.0,2019-07-10 16:02:00
1373.0,-12.0,2019-07-10 16:08:00
1375.0,4.0,2019-07-10 16:26:00
1377.0,15.0,2019-07-10 17:26:00
1379.0,0.0,2019-07-10 17:38:00
1381.0,-8.0,2019-07-10 17:42:00
1383.0,43.0,2019-07-10 17:53:00
1385.0,-12.0,2019-07-10 18:02:00
1387.0,-3.0,2019-07-10 18:10:00
1389.0,-4.0,2019-07-10 18:13:00
1391.0,-8.0,2019-07-10 18:17:00
1393.0,-7.0,2019-07-10 18:23:00
1395.0,-8.0,2019-07-10 18:28:00
1397.0,-3.0,2019-07-10 18:32:00
1399.0,0.0,2019-07-10 18:36:00
1401.0,-9.0,2019-07-10 18:39:00
1403.0,-9.0,2019-07-10 18:45:00
1405.0,17.0,2019-07-10 18:59:00
1407.0,-2.0,2019-07-10 19:01:00
1409.0,8.0,2019-07-10 19:19:00
1411.0,-4.0,2019-07-10 19:25:00
1413.0,-5.0,2019-07-10 19:35:00
1415.0,6.0,2019-07-10 19:51:00
1417.0,-3.0,2019-07-10 19:58:00
1419.0,-12.0,2019-07-10 20:04:00
1421.0,-6.0,2019-07-10 20:10:00
1423.0,-3.0,2019-07-10 20:14:00
1425.0,-4.0,2019-07-10 20:23:00
1427.0,-48.0,2019-07-10 20:31:00
1429.0,166.0,2019-07-10 21:05:00
1431.0,-5.0,2019-07-10 21:12:00
1433.0,-15.0,2019-07-10 21:18:00
1435.0,-9.0,2019-07-10 21:20:00
1437.0,1.0,2019-07-10 21:21:00
1439.0,5.0,2019-07-10 21:22:00
1441.0,-3.0,2019-07-10 21:24:00
1443.0,-25.0,2019-07-10 21:32:00
1445.0,7.0,2019-07-10 21:43:00
1447.0,-11.0,2019-07-10 21:48:00
1449.0,-8.0,2019-07-10 21:57:00
1451.0,21.0,2019-07-10 22:15:00
1453.0,-20.0,2019-07-10 22:26:00
1455.0,6.0,2019-07-10 22:35:00
1457.0,-9.0,2019-07-10 22:39:00
1459.0,-8.0,2019-07-10 22:44:00
1461.0,-9.0,2019-07-10 22:52:00
1463.0,33.0,2019-07-10 23:27:00
1465.0,12.0,2019-07-10 23:52:00
1467.0,-10.0,2019-07-10 23:57:00
1469.0,-6.0,2019-07-11 00:04:00
1471.0,-16.0,2019-07-11 00:09:00
1473.0,-16.0,2019-07-11 00:14:00
1475.0,-3.0,2019-07-11 00:20:00
1477.0,-11.0,2019-07-11 00:24:00
1479.0,-9.0,2019-07-11 00:30:00
1481.0,5.0,2019-07-11 00:41:00
1483.0,-9.0,2019-07-11 00:45:00
1485.0,-9.0,2019-07-11 00:50:00
1487.0,-8.0,2019-07-11 00:51:00
1489.0,-6.0,2019-07-11 00:56:00
1491.0,-9.0,2019-07-11 01:00:00
1493.0,9.0,2019-07-11 01:19:00
1495.0,-8.0,2019-07-11 01:21:00
1497.0,-9.0,2019-07-11 01:27:00
1499.0,-8.0,2019-07-11 01:34:00
1501.0,3.0,2019-07-11 01:51:00
1503.0,1.0,2019-07-11 01:56:00
1505.0,-3.0,2019-07-11 01:59:00
1507.0,-15.0,2019-07-11 02:02:00
1509.0,-16.0,2019-07-11 02:07:00
1511.0,43.0,2019-07-11 02:31:00
1513.0,-2.0,2019-07-11 02:40:00
1515.0,3.0,2019-07-11 02:57:00
1517.0,173.0,2019-07-11 09:40:00
1519.0,24.0,2019-07-11 09:44:00
1521.0,97.0,2019-07-11 09:56:00
1523.0,9.0,2019-07-11 09:59:00
1525.0,11.0,2019-07-11 10:09:00
1527.0,20.0,2019-07-11 10:19:00
1529.0,0.0,2019-07-11 10:27:00
1531.0,-12.0,2019-07-11 10:35:00
1533.0,0.0,2019-07-11 10:40:00
1535.0,-18.0,2019-07-11 10:42:00
1537.0,-5.0,2019-07-11 11:03:00
1539.0,15.0,2019-07-11 11:15:00
1541.0,-22.0,2019-07-11 11:21:00
1543.0,2.0,2019-07-11 11:29:00
1545.0,-12.0,2019-07-11 11:30:00
1547.0,-17.0,2019-07-11 11:37:00
1549.0,5.0,2019-07-11 11:50:00
1551.0,-7.0,2019-07-11 11:51:00
1553.0,-11.0,2019-07-11 11:58:00
1555.0,-4.0,2019-07-11 13:05:00
1557.0,-11.0,2019-07-11 13:08:00
1559.0,9.0,2019-07-11 13:18:00
1561.0,-17.0,2019-07-11 13:24:00
1563.0,19.0,2019-07-11 13:39:00
1565.0,-25.0,2019-07-11 13:45:00
1567.0,45.0,2019-07-11 14:17:00
1569.0,5.0,2019-07-11 14:24:00
1571.0,-1.0,2019-07-11 14:25:00
1573.0,-9.0,2019-07-11 14:34:00
1575.0,-10.0,2019-07-11 14:47:00
1577.0,-11.0,2019-07-11 14:55:00
1579.0,-8.0,2019-07-11 14:58:00
1581.0,-3.0,2019-07-11 15:04:00
1583.0,-1.0,2019-07-11 15:12:00
1585.0,1.0,2019-07-11 15:17:00
1587.0,-6.0,2019-07-11 15:18:00
1589.0,0.0,2019-07-11 15:25:00
1591.0,-12.0,2019-07-11 15:27:00
1593.0,14.0,2019-07-11 15:40:00
1595.0,9.0,2019-07-11 15:56:00
1597.0,-6.0,2019-07-11 16:04:00
1599.0,2.0,2019-07-11 16:12:00
1601.0,-9.0,2019-07-11 16:19:00
1603.0,-1.0,2019-07-11 16:28:00
1605.0,51.0,2019-07-11 17:25:00
1607.0,5.0,2019-07-11 17:26:00
1609.0,-9.0,2019-07-11 17:29:00
1611.0,-6.0,2019-07-11 17:34:00
1613.0,-3.0,2019-07-11 17:43:00
1615.0,-6.0,2019-07-11 17:49:00
1617.0,-3.0,2019-07-11 17:59:00
1619.0,20.0,2019-07-11 18:15:00
1621.0,-7.0,2019-07-11 18:19:00
1623.0,16.0,2019-07-11 18:38:00
1625.0,-6.0,2019-07-11 18:41:00
1627.0,-9.0,2019-07-11 18:44:00
1629.0,17.0,2019-07-11 19:10:00
1631.0,7.0,2019-07-11 19:21:00
1633.0,-3.0,2019-07-11 19:23:00
1635.0,-2.0,2019-07-11 19:30:00
1637.0,-5.0,2019-07-11 19:35:00
1639.0,-4.0,2019-07-11 19:42:00
1641.0,0.0,2019-07-11 19:50:00
1643.0,1.0,2019-07-11 19:56:00
1645.0,20.0,2019-07-11 20:10:00
1647.0,-2.0,2019-07-11 20:15:00
1649.0,11.0,2019-07-11 20:29:00
1651.0,64.0,2019-07-11 20:40:00
1653.0,-5.0,2019-07-11 20:49:00
1655.0,-3.0,2019-07-11 20:56:00
1657.0,23.0,2019-07-11 21:21:00
1659.0,20.0,2019-07-11 21:39:00
1661.0,-3.0,2019-07-11 21:51:00
1663.0,9.0,2019-07-11 22:01:00
1665.0,-5.0,2019-07-11 22:04:00
1667.0,29.0,2019-07-11 22:14:00
1669.0,-2.0,2019-07-11 22:15:00
1671.0,1.0,2019-07-11 22:17:00
1673.0,-1.0,2019-07-11 22:19:00
1675.0,14.0,2019-07-11 22:28:00
1677.0,-8.0,2019-07-11 22:32:00
1679.0,25.0,2019-07-11 22:51:00
1681.0,5.0,2019-07-11 22:59:00
1683.0,3.0,2019-07-11 23:10:00
1685.0,22.0,2019-07-11 23:31:00
1687.0,-1.0,2019-07-11 23:38:00
1689.0,0.0,2019-07-11 23:39:00
1691.0,-5.0,2019-07-11 23:44:00
1693.0,16.0,2019-07-11 23:58:00
1695.0,-7.0,2019-07-12 00:03:00
1697.0,-7.0,2019-07-12 00:13:00
1699.0,6.0,2019-07-12 00:27:00
1701.0,-4.0,2019-07-12 00:32:00
1703.0,-18.0,2019-07-12 00:38:00
1705.0,-8.0,2019-07-12 00:52:00
1707.0,-7.0,2019-07-12 01:01:00
1709.0,-11.0,2019-07-12 01:06:00
1711.0,3.0,2019-07-12 01:16:00
1713.0,-9.0,2019-07-12 01:20:00
1715.0,41.0,2019-07-12 01:43:00
1717.0,-9.0,2019-07-12 01:46:00
1719.0,1.0,2019-07-12 01:55:00
1721.0,9.0,2019-07-12 02:08:00
1723.0,11.0,2019-07-12 02:25:00
1725.0,42.0,2019-07-12 02:54:00
1727.0,-2.0,2019-07-12 02:56:00
1729.0,83.0,2019-07-12 09:34:00
1731.0,-46.0,2019-07-12 09:35:00
1733.0,-8.0,2019-07-12 09:43:00
1735.0,-30.0,2019-07-12 09:52:00
1737.0,39.0,2019-07-12 10:07:00
1739.0,-28.0,2019-07-12 10:10:00
1741.0,-21.0,2019-07-12 10:20:00
1743.0,9.0,2019-07-12 10:33:00
1745.0,-20.0,2019-07-12 10:35:00
1747.0,-12.0,2019-07-12 10:42:00
1749.0,-31.0,2019-07-12 10:46:00
1751.0,2.0,2019-07-12 10:58:00
1753.0,62.0,2019-07-12 11:25:00
1755.0,-12.0,2019-07-12 11:30:00
1757.0,9.0,2019-07-12 11:41:00
1759.0,-10.0,2019-07-12 11:47:00
1761.0,0.0,2019-07-12 11:56:00
1763.0,33.0,2019-07-12 13:11:00
1765.0,5.0,2019-07-12 13:21:00
1767.0,-3.0,2019-07-12 13:32:00
1769.0,-7.0,2019-07-12 13:39:00
1771.0,-8.0,2019-07-12 13:45:00
1773.0,-16.0,2019-07-12 13:51:00
1775.0,-7.0,2019-07-12 13:57:00
1777.0,-4.0,2019-07-12 14:04:00
1779.0,-1.0,2019-07-12 14:13:00
1781.0,-9.0,2019-07-12 14:15:00
1783.0,-1.0,2019-07-12 14:25:00
1785.0,4.0,2019-07-12 14:32:00
1787.0,-3.0,2019-07-12 14:33:00
1789.0,-27.0,2019-07-12 14:34:00
1791.0,-1.0,2019-07-12 14:51:00
1793.0,-20.0,2019-07-12 14:55:00
1795.0,-1.0,2019-07-12 15:03:00
1797.0,-8.0,2019-07-12 15:04:00
1799.0,-9.0,2019-07-12 15:13:00
1801.0,26.0,2019-07-12 15:32:00
1803.0,0.0,2019-07-12 15:34:00
1805.0,-3.0,2019-07-12 15:40:00
1807.0,16.0,2019-07-12 15:58:00
1809.0,4.0,2019-07-12 16:10:00
1811.0,2.0,2019-07-12 16:28:00
1813.0,10.0,2019-07-12 17:21:00
1815.0,-8.0,2019-07-12 17:24:00
1817.0,-14.0,2019-07-12 17:28:00
1819.0,2.0,2019-07-12 17:37:00
1821.0,-11.0,2019-07-12 17:43:00
1823.0,-1.0,2019-07-12 17:53:00
1825.0,-11.0,2019-07-12 18:00:00
1827.0,-17.0,2019-07-12 18:04:00
1829.0,-4.0,2019-07-12 18:12:00
1831.0,-3.0,2019-07-12 18:21:00
1833.0,-6.0,2019-07-12 18:33:00
1835.0,3.0,2019-07-12 18:40:00
1837.0,5.0,2019-07-12 18:43:00
1839.0,-3.0,2019-07-12 18:45:00
1841.0,-26.0,2019-07-12 18:50:00
1843.0,-7.0,2019-07-12 18:58:00
1845.0,2.0,2019-07-12 19:10:00
1847.0,3.0,2019-07-12 19:19:00
1849.0,-3.0,2019-07-12 19:23:00
1851.0,6.0,2019-07-12 19:38:00
1853.0,-1.0,2019-07-12 19:43:00
1855.0,-3.0,2019-07-12 19:47:00
1857.0,-1.0,2019-07-12 19:58:00
1859.0,-6.0,2019-07-12 20:00:00
1861.0,0.0,2019-07-12 20:02:00
1863.0,-5.0,2019-07-12 20:10:00
1865.0,-1.0,2019-07-12 20:20:00
1867.0,-9.0,2019-07-12 20:23:00
1869.0,-5.0,2019-07-12 20:30:00
1871.0,16.0,2019-07-12 20:43:00
1873.0,-2.0,2019-07-12 20:51:00
1875.0,-4.0,2019-07-12 20:57:00
1877.0,-3.0,2019-07-12 21:01:00
1879.0,-1.0,2019-07-12 21:07:00
1881.0,-2.0,2019-07-12 21:10:00
1883.0,-9.0,2019-07-12 21:17:00
1885.0,-7.0,2019-07-12 21:23:00
1887.0,-4.0,2019-07-12 21:40:00
1889.0,-10.0,2019-07-12 21:54:00
1891.0,16.0,2019-07-12 22:11:00
1893.0,-4.0,2019-07-12 22:12:00
1895.0,-7.0,2019-07-12 22:13:00
1897.0,-9.0,2019-07-12 22:14:00
1899.0,-1.0,2019-07-12 22:22:00
1901.0,-12.0,2019-07-12 22:26:00
1903.0,-11.0,2019-07-12 22:32:00
1905.0,-14.0,2019-07-12 22:36:00
1907.0,-8.0,2019-07-12 22:41:00
1909.0,-6.0,2019-07-12 22:43:00
1911.0,4.0,2019-07-12 22:44:00
1913.0,-14.0,2019-07-12 22:45:00
1915.0,-4.0,2019-07-12 22:53:00
1917.0,0.0,2019-07-12 22:57:00
1919.0,-8.0,2019-07-12 23:03:00
1921.0,20.0,2019-07-12 23:25:00
1923.0,-3.0,2019-07-12 23:27:00
1925.0,0.0,2019-07-12 23:38:00
1927.0,19.0,2019-07-12 23:52:00
1929.0,-2.0,2019-07-12 23:55:00
1931.0,-7.0,2019-07-13 00:03:00
1933.0,15.0,2019-07-13 00:23:00
1935.0,-3.0,2019-07-13 00:27:00
1937.0,-7.0,2019-07-13 00:34:00
1939.0,-15.0,2019-07-13 00:39:00
1941.0,-2.0,2019-07-13 00:56:00
1943.0,-2.0,2019-07-13 01:02:00
1945.0,0.0,2019-07-13 01:09:00
1947.0,-1.0,2019-07-13 01:25:00
1949.0,-6.0,2019-07-13 01:31:00
1951.0,-5.0,2019-07-13 01:37:00
1953.0,-7.0,2019-07-13 01:41:00
1955.0,1.0,2019-07-13 01:55:00
1957.0,17.0,2019-07-13 02:30:00
1959.0,-5.0,2019-07-13 02:32:00
1961.0,-2.0,2019-07-13 02:43:00
1963.0,-13.0,2019-07-13 02:48:00
1965.0,-8.0,2019-07-13 02:57:00
1967.0,382.0,2019-07-15 09:43:00
1969.0,193.0,2019-07-15 10:15:00
1971.0,-5.0,2019-07-15 10:18:00
1973.0,137.0,2019-07-15 10:37:00
1975.0,-30.0,2019-07-15 10:41:00
1977.0,4.0,2019-07-15 10:56:00
1979.0,-28.0,2019-07-15 11:04:00
1981.0,76.0,2019-07-15 11:29:00
1983.0,-8.0,2019-07-15 11:34:00
1985.0,-14.0,2019-07-15 11:38:00
1987.0,16.0,2019-07-15 11:53:00
1989.0,-10.0,2019-07-15 13:02:00
1991.0,13.0,2019-07-15 13:25:00
1993.0,-10.0,2019-07-15 13:30:00
1995.0,1.0,2019-07-15 13:35:00
1997.0,-3.0,2019-07-15 13:36:00
1999.0,8.0,2019-07-15 13:50:00
2001.0,11.0,2019-07-15 14:01:00
2003.0,-4.0,2019-07-15 14:08:00
2005.0,-8.0,2019-07-15 14:13:00
2007.0,-18.0,2019-07-15 14:18:00
2009.0,-22.0,2019-07-15 14:23:00
2011.0,-4.0,2019-07-15 14:32:00
2013.0,-6.0,2019-07-15 14:33:00
2015.0,2.0,2019-07-15 14:34:00
2017.0,39.0,2019-07-15 14:59:00
2019.0,-3.0,2019-07-15 15:00:00
2021.0,0.0,2019-07-15 15:01:00
2023.0,0.0,2019-07-15 15:03:00
2025.0,15.0,2019-07-15 15:29:00
2027.0,3.0,2019-07-15 15:43:00
2029.0,-12.0,2019-07-15 15:48:00
2031.0,-9.0,2019-07-15 15:54:00
2033.0,-2.0,2019-07-15 16:02:00
2035.0,-6.0,2019-07-15 16:05:00
2037.0,-19.0,2019-07-15 16:06:00
2039.0,-15.0,2019-07-15 16:14:00
2041.0,-10.0,2019-07-15 16:18:00
2043.0,35.0,2019-07-15 17:19:00
2045.0,-17.0,2019-07-15 17:21:00
2047.0,-6.0,2019-07-15 17:29:00
2049.0,-10.0,2019-07-15 17:37:00
2051.0,-9.0,2019-07-15 17:43:00
2053.0,23.0,2019-07-15 18:00:00
2055.0,6.0,2019-07-15 18:02:00
2057.0,2.0,2019-07-15 18:03:00
2059.0,3.0,2019-07-15 18:04:00
2061.0,22.0,2019-07-15 18:23:00
2063.0,-3.0,2019-07-15 18:35:00
2065.0,-5.0,2019-07-15 18:45:00
2067.0,-2.0,2019-07-15 18:52:00
2069.0,-1.0,2019-07-15 18:56:00
2071.0,-5.0,2019-07-15 18:59:00
2073.0,7.0,2019-07-15 19:13:00
2075.0,2.0,2019-07-15 19:22:00
2077.0,1.0,2019-07-15 19:24:00
2079.0,-1.0,2019-07-15 19:25:00
2081.0,-1.0,2019-07-15 19:32:00
2083.0,0.0,2019-07-15 19:43:00
2085.0,-9.0,2019-07-15 19:49:00
2087.0,-5.0,2019-07-15 19:55:00
2089.0,18.0,2019-07-15 20:30:00
2091.0,11.0,2019-07-15 20:47:00
2093.0,3.0,2019-07-15 20:57:00
2095.0,16.0,2019-07-15 21:11:00
2097.0,-11.0,2019-07-15 21:16:00
2099.0,-8.0,2019-07-15 21:24:00
2101.0,0.0,2019-07-15 21:30:00
2103.0,-9.0,2019-07-15 21:33:00
2105.0,-10.0,2019-07-15 21:38:00
2107.0,0.0,2019-07-15 21:39:00
2109.0,2.0,2019-07-15 21:40:00
2111.0,-9.0,2019-07-15 21:41:00
2113.0,-20.0,2019-07-15 21:48:00
2115.0,0.0,2019-07-15 21:58:00
2117.0,4.0,2019-07-15 22:11:00
2119.0,3.0,2019-07-15 22:21:00
2121.0,2.0,2019-07-15 22:41:00
2123.0,-5.0,2019-07-15 22:52:00
2125.0,2.0,2019-07-15 23:06:00
2127.0,-12.0,2019-07-15 23:10:00
2129.0,-8.0,2019-07-15 23:15:00
2131.0,-15.0,2019-07-15 23:19:00
2133.0,-6.0,2019-07-15 23:26:00
2135.0,11.0,2019-07-15 23:39:00
2137.0,-7.0,2019-07-15 23:45:00
2139.0,0.0,2019-07-15 23:54:00
2141.0,-2.0,2019-07-15 23:59:00
2143.0,1.0,2019-07-16 00:07:00
2145.0,-5.0,2019-07-16 00:10:00
2147.0,-3.0,2019-07-16 00:17:00
2149.0,5.0,2019-07-16 00:34:00
2151.0,-1.0,2019-07-16 00:40:00
2153.0,-3.0,2019-07-16 00:45:00
2155.0,6.0,2019-07-16 00:54:00
2157.0,8.0,2019-07-16 01:09:00
2159.0,-2.0,2019-07-16 01:14:00
2161.0,2.0,2019-07-16 01:23:00
2163.0,-7.0,2019-07-16 01:36:00
2165.0,-7.0,2019-07-16 01:44:00
2167.0,-6.0,2019-07-16 01:56:00
2169.0,-2.0,2019-07-16 02:06:00
2171.0,-5.0,2019-07-16 02:11:00
2173.0,11.0,2019-07-16 02:28:00
2175.0,-2.0,2019-07-16 02:35:00
2177.0,-4.0,2019-07-16 02:42:00
2179.0,-6.0,2019-07-16 02:46:00
2181.0,-7.0,2019-07-16 09:21:00
2183.0,-16.0,2019-07-16 09:27:00
2185.0,8.0,2019-07-16 09:29:00
2187.0,-24.0,2019-07-16 09:32:00
2189.0,-46.0,2019-07-16 09:37:00
2191.0,-42.0,2019-07-16 09:45:00
2193.0,-87.0,2019-07-16 09:49:00
2195.0,-2.0,2019-07-16 09:59:00
2197.0,-15.0,2019-07-16 10:04:00
2199.0,-9.0,2019-07-16 10:05:00
2201.0,18.0,2019-07-16 10:14:00
2203.0,17.0,2019-07-16 10:26:00
2205.0,-14.0,2019-07-16 10:32:00
2207.0,-15.0,2019-07-16 10:38:00
2209.0,52.0,2019-07-16 10:52:00
2211.0,-3.0,2019-07-16 10:55:00
2213.0,34.0,2019-07-16 11:07:00
2215.0,7.0,2019-07-16 11:08:00
2217.0,-6.0,2019-07-16 11:10:00
2219.0,-15.0,2019-07-16 11:16:00
2221.0,-19.0,2019-07-16 11:21:00
2223.0,-22.0,2019-07-16 11:25:00
2225.0,6.0,2019-07-16 11:35:00
2227.0,-4.0,2019-07-16 11:46:00
2229.0,-5.0,2019-07-16 11:54:00
2231.0,25.0,2019-07-16 13:11:00
2233.0,53.0,2019-07-16 13:37:00
2235.0,-15.0,2019-07-16 13:40:00
2237.0,-1.0,2019-07-16 13:48:00
2239.0,13.0,2019-07-16 13:58:00
2241.0,-4.0,2019-07-16 14:03:00
2243.0,-20.0,2019-07-16 14:05:00
2245.0,-16.0,2019-07-16 14:12:00
2247.0,8.0,2019-07-16 14:24:00
2249.0,-12.0,2019-07-16 14:31:00
2251.0,-11.0,2019-07-16 14:37:00
2253.0,-3.0,2019-07-16 14:43:00
2255.0,-8.0,2019-07-16 14:48:00
2257.0,-16.0,2019-07-16 14:53:00
2259.0,3.0,2019-07-16 15:10:00
2261.0,-1.0,2019-07-16 15:19:00
2263.0,16.0,2019-07-16 15:38:00
2265.0,37.0,2019-07-16 16:20:00
2267.0,-2.0,2019-07-16 16:23:00
2269.0,-10.0,2019-07-16 16:27:00
2271.0,30.0,2019-07-16 17:48:00
2273.0,5.0,2019-07-16 18:00:00
2275.0,-1.0,2019-07-16 18:05:00
2277.0,7.0,2019-07-16 18:16:00
2279.0,-2.0,2019-07-16 18:24:00
2281.0,-6.0,2019-07-16 18:32:00
2283.0,-2.0,2019-07-16 18:42:00
2285.0,-3.0,2019-07-16 18:49:00
2287.0,5.0,2019-07-16 19:00:00
2289.0,3.0,2019-07-16 19:14:00
2291.0,-6.0,2019-07-16 19:26:00
2293.0,26.0,2019-07-16 19:50:00
2295.0,-4.0,2019-07-16 19:53:00
2297.0,2.0,2019-07-16 20:01:00
2299.0,-4.0,2019-07-16 20:03:00
2301.0,8.0,2019-07-16 20:17:00
2303.0,5.0,2019-07-16 20:26:00
2305.0,-1.0,2019-07-16 20:28:00
2307.0,31.0,2019-07-16 20:40:00
2309.0,-6.0,2019-07-16 20:53:00
2311.0,11.0,2019-07-16 21:10:00
2313.0,6.0,2019-07-16 21:12:00
2315.0,-6.0,2019-07-16 21:15:00
2317.0,-4.0,2019-07-16 21:22:00
2319.0,12.0,2019-07-16 21:38:00
2321.0,-2.0,2019-07-16 21:49:00
2323.0,-5.0,2019-07-16 21:56:00
2325.0,0.0,2019-07-16 22:05:00
2327.0,-1.0,2019-07-16 22:11:00
2329.0,24.0,2019-07-16 22:45:00
2331.0,-3.0,2019-07-16 22:47:00
2333.0,-7.0,2019-07-16 22:52:00
2335.0,-1.0,2019-07-16 22:59:00
2337.0,-12.0,2019-07-16 23:04:00
2339.0,-5.0,2019-07-16 23:09:00
2341.0,-7.0,2019-07-16 23:14:00
2343.0,21.0,2019-07-16 23:35:00
2345.0,-3.0,2019-07-16 23:43:00
2347.0,0.0,2019-07-16 23:55:00
2349.0,-24.0,2019-07-16 23:59:00
2351.0,28.0,2019-07-17 00:25:00
2353.0,0.0,2019-07-17 00:34:00
2355.0,-14.0,2019-07-17 00:37:00
2357.0,3.0,2019-07-17 00:53:00
2359.0,-25.0,2019-07-17 01:01:00
2361.0,-6.0,2019-07-17 01:10:00
2363.0,-5.0,2019-07-17 01:16:00
2365.0,-11.0,2019-07-17 01:20:00
2367.0,-2.0,2019-07-17 01:38:00
2369.0,-20.0,2019-07-17 01:42:00
2371.0,15.0,2019-07-17 02:00:00
2373.0,-1.0,2019-07-17 02:12:00
2375.0,8.0,2019-07-17 02:27:00
2377.0,-4.0,2019-07-17 02:35:00
2379.0,-6.0,2019-07-17 02:40:00
2381.0,-91.0,2019-07-17 09:16:00
2383.0,-25.0,2019-07-17 09:38:00
2385.0,77.0,2019-07-17 09:56:00
2387.0,-25.0,2019-07-17 10:00:00
2389.0,-32.0,2019-07-17 10:07:00
2391.0,-31.0,2019-07-17 10:14:00
2393.0,-19.0,2019-07-17 10:28:00
2395.0,27.0,2019-07-17 10:40:00
2397.0,4.0,2019-07-17 10:42:00
2399.0,49.0,2019-07-17 10:55:00
2401.0,83.0,2019-07-17 11:36:00
2403.0,2.0,2019-07-17 11:43:00
2405.0,4.0,2019-07-17 11:54:00
2407.0,14.0,2019-07-17 13:09:00
2409.0,8.0,2019-07-17 13:25:00
2411.0,-18.0,2019-07-17 13:29:00
2413.0,4.0,2019-07-17 13:43:00
2415.0,8.0,2019-07-17 13:59:00
2417.0,-14.0,2019-07-17 14:01:00
2419.0,9.0,2019-07-17 14:12:00
2421.0,6.0,2019-07-17 14:28:00
2423.0,-2.0,2019-07-17 14:34:00
2425.0,-1.0,2019-07-17 14:36:00
2427.0,-3.0,2019-07-17 14:42:00
2429.0,1.0,2019-07-17 14:53:00
2431.0,-4.0,2019-07-17 14:59:00
2433.0,51.0,2019-07-17 15:28:00
2435.0,-20.0,2019-07-17 15:32:00
2437.0,-13.0,2019-07-17 15:38:00
2439.0,1.0,2019-07-17 16:03:00
2441.0,23.0,2019-07-17 16:18:00
2443.0,9.0,2019-07-17 17:17:00
2445.0,-3.0,2019-07-17 17:26:00
2447.0,-9.0,2019-07-17 17:31:00
2449.0,-1.0,2019-07-17 17:41:00
2451.0,-8.0,2019-07-17 17:45:00
2453.0,-2.0,2019-07-17 17:52:00
2455.0,0.0,2019-07-17 17:57:00
2457.0,2.0,2019-07-17 18:07:00
2459.0,7.0,2019-07-17 18:25:00
2461.0,-2.0,2019-07-17 18:33:00
2463.0,26.0,2019-07-17 19:13:00
2465.0,0.0,2019-07-17 19:20:00
2467.0,16.0,2019-07-17 19:46:00
2469.0,7.0,2019-07-17 20:05:00
2471.0,5.0,2019-07-17 20:21:00
2473.0,-1.0,2019-07-17 20:26:00
2475.0,4.0,2019-07-17 20:39:00
2477.0,2.0,2019-07-17 20:54:00
2479.0,11.0,2019-07-17 21:05:00
2481.0,4.0,2019-07-17 21:09:00
2483.0,3.0,2019-07-17 21:11:00
2485.0,4.0,2019-07-17 21:30:00
2487.0,10.0,2019-07-17 21:42:00
2489.0,-13.0,2019-07-17 21:46:00
2491.0,-5.0,2019-07-17 21:53:00
2493.0,-7.0,2019-07-17 21:59:00
2495.0,-4.0,2019-07-17 22:07:00
2497.0,-20.0,2019-07-17 22:11:00
2499.0,32.0,2019-07-17 22:31:00
2501.0,-5.0,2019-07-17 22:32:00
2503.0,-13.0,2019-07-17 22:35:00
2505.0,-14.0,2019-07-17 22:43:00
2507.0,23.0,2019-07-17 23:01:00
