code,time_key,cumulative_cash_inflow,holding
HK_FUTURE.999010,2020-02-13 23:58:00,22173.0,-1
HK_FUTURE.999010,2020-02-14 00:02:00,-33065.0,1
HK_FUTURE.999010,2020-02-14 00:11:00,22149.0,-1
HK_FUTURE.999010,2020-02-14 00:22:00,-33061.0,1
HK_FUTURE.999010,2020-02-14 00:49:00,22271.0,-1
HK_FUTURE.999010,2020-02-14 01:01:00,-33075.0,1
HK_FUTURE.999010,2020-02-14 01:10:00,22281.0,-1
HK_FUTURE.999010,2020-02-14 01:20:00,-33075.0,1
HK_FUTURE.999010,2020-02-14 01:24:00,22245.0,-1
HK_FUTURE.999010,2020-02-14 01:48:00,-33039.0,1
HK_FUTURE.999010,2020-02-14 01:59:00,22237.0,-1
HK_FUTURE.999010,2020-02-14 02:22:00,-32995.0,1
HK_FUTURE.999010,2020-02-14 02:27:00,22217.0,-1
HK_FUTURE.999010,2020-02-14 02:32:00,-33017.0,1
HK_FUTURE.999010,2020-02-14 02:56:00,22291.0,-1
HK_FUTURE.999010,2020-02-14 02:57:00,-33023.0,1
HK_FUTURE.999010,2020-02-14 09:19:00,22215.0,-1
HK_FUTURE.999010,2020-02-14 09:27:00,-33033.0,1
HK_FUTURE.999010,2020-02-14 10:03:00,22467.0,-1
HK_FUTURE.999010,2020-02-14 10:11:00,-32993.0,1
HK_FUTURE.999010,2020-02-14 10:13:00,22531.0,-1
HK_FUTURE.999010,2020-02-14 10:16:00,-32989.0,1
HK_FUTURE.999010,2020-02-14 10:31:00,22587.0,-1
HK_FUTURE.999010,2020-02-14 10:36:00,-33031.0,1
HK_FUTURE.999010,2020-02-14 10:42:00,22597.0,-1
HK_FUTURE.999010,2020-02-14 10:46:00,-33031.0,1
HK_FUTURE.999010,2020-02-14 11:08:00,22697.0,-1
HK_FUTURE.999010,2020-02-14 11:16:00,-33053.0,1
HK_FUTURE.999010,2020-02-14 11:29:00,22691.0,-1
HK_FUTURE.999010,2020-02-14 11:43:00,-33041.0,1
HK_FUTURE.999010,2020-02-14 11:46:00,22683.0,-1
HK_FUTURE.999010,2020-02-14 13:07:00,-32997.0,1
HK_FUTURE.999010,2020-02-14 13:13:00,22667.0,-1
HK_FUTURE.999010,2020-02-14 13:29:00,-32955.0,1
HK_FUTURE.999010,2020-02-14 13:31:00,22635.0,-1
HK_FUTURE.999010,2020-02-14 13:44:00,-32901.0,1
HK_FUTURE.999010,2020-02-14 13:51:00,22649.0,-1
HK_FUTURE.999010,2020-02-14 13:53:00,-32901.0,1
HK_FUTURE.999010,2020-02-14 13:59:00,22621.0,-1
HK_FUTURE.999010,2020-02-14 14:03:00,-32947.0,1
HK_FUTURE.999010,2020-02-14 14:07:00,22589.0,-1
HK_FUTURE.999010,2020-02-14 14:13:00,-32977.0,1
HK_FUTURE.999010,2020-02-14 14:20:00,22567.0,-1
HK_FUTURE.999010,2020-02-14 14:33:00,-32915.0,1
HK_FUTURE.999010,2020-02-14 14:44:00,22585.0,-1
HK_FUTURE.999010,2020-02-14 14:49:00,-32925.0,1
HK_FUTURE.999010,2020-02-14 15:02:00,22581.0,-1
HK_FUTURE.999010,2020-02-14 15:06:00,-32961.0,1
HK_FUTURE.999010,2020-02-14 15:12:00,22561.0,-1
HK_FUTURE.999010,2020-02-14 15:19:00,-32999.0,1
HK_FUTURE.999010,2020-02-14 15:26:00,22535.0,-1
HK_FUTURE.999010,2020-02-14 15:35:00,-32985.0,1
HK_FUTURE.999010,2020-02-14 15:36:00,22505.0,-1
HK_FUTURE.999010,2020-02-14 15:48:00,-32995.0,1
HK_FUTURE.999010,2020-02-14 15:52:00,22493.0,-1
HK_FUTURE.999010,2020-02-14 15:59:00,-33021.0,1
HK_FUTURE.999010,2020-02-14 16:10:00,22505.0,-1
HK_FUTURE.999010,2020-02-14 16:22:00,-32995.0,1
HK_FUTURE.999010,2020-02-14 16:23:00,22507.0,-1
HK_FUTURE.999010,2020-02-14 17:16:00,-32975.0,1
HK_FUTURE.999010,2020-02-14 17:17:00,22471.0,-1
HK_FUTURE.999010,2020-02-14 17:40:00,-32967.0,1
HK_FUTURE.999010,2020-02-14 17:51:00,22509.0,-1
HK_FUTURE.999010,2020-02-14 17:56:00,-32977.0,1
HK_FUTURE.999010,2020-02-14 18:01:00,22495.0,-1
HK_FUTURE.999010,2020-02-14 18:05:00,-32989.0,1
HK_FUTURE.999010,2020-02-14 18:20:00,22513.0,-1
HK_FUTURE.999010,2020-02-14 18:34:00,-32987.0,1
HK_FUTURE.999010,2020-02-14 18:44:00,22515.0,-1
HK_FUTURE.999010,2020-02-14 18:46:00,-33007.0,1
HK_FUTURE.999010,2020-02-14 18:53:00,22503.0,-1
HK_FUTURE.999010,2020-02-14 19:02:00,-33005.0,1
HK_FUTURE.999010,2020-02-14 19:07:00,22495.0,-1
HK_FUTURE.999010,2020-02-14 19:19:00,-33007.0,1
HK_FUTURE.999010,2020-02-14 19:34:00,22513.0,-1
HK_FUTURE.999010,2020-02-14 20:02:00,-32995.0,1
HK_FUTURE.999010,2020-02-14 20:09:00,22507.0,-1
HK_FUTURE.999010,2020-02-14 20:16:00,-33007.0,1
HK_FUTURE.999010,2020-02-14 20:26:00,22491.0,-1
HK_FUTURE.999010,2020-02-14 20:34:00,-33003.0,1
HK_FUTURE.999010,2020-02-14 20:36:00,22495.0,-1
HK_FUTURE.999010,2020-02-14 20:39:00,-33019.0,1
HK_FUTURE.999010,2020-02-14 20:46:00,22481.0,-1
HK_FUTURE.999010,2020-02-14 20:52:00,-33027.0,1
HK_FUTURE.999010,2020-02-14 21:03:00,22487.0,-1
HK_FUTURE.999010,2020-02-14 21:10:00,-33037.0,1
HK_FUTURE.999010,2020-02-14 21:22:00,22483.0,-1
HK_FUTURE.999010,2020-02-14 21:34:00,-33037.0,1
HK_FUTURE.999010,2020-02-14 21:36:00,22475.0,-1
HK_FUTURE.999010,2020-02-14 21:56:00,-32987.0,1
HK_FUTURE.999010,2020-02-14 22:04:00,22471.0,-1
HK_FUTURE.999010,2020-02-14 22:06:00,-33003.0,1
HK_FUTURE.999010,2020-02-14 22:13:00,22455.0,-1
HK_FUTURE.999010,2020-02-14 22:19:00,-33005.0,1
HK_FUTURE.999010,2020-02-14 22:22:00,22453.0,-1
HK_FUTURE.999010,2020-02-14 22:25:00,-33011.0,1
HK_FUTURE.999010,2020-02-14 22:30:00,22451.0,-1
HK_FUTURE.999010,2020-02-14 22:47:00,-32979.0,1
HK_FUTURE.999010,2020-02-14 22:54:00,22433.0,-1
HK_FUTURE.999010,2020-02-14 23:03:00,-32987.0,1
HK_FUTURE.999010,2020-02-14 23:08:00,22413.0,-1
HK_FUTURE.999010,2020-02-14 23:21:00,-32983.0,1
HK_FUTURE.999010,2020-02-14 23:35:00,22421.0,-1
HK_FUTURE.999010,2020-02-14 23:40:00,-32979.0,1
HK_FUTURE.999010,2020-02-14 23:43:00,22427.0,-1
HK_FUTURE.999010,2020-02-14 23:50:00,-32991.0,1
HK_FUTURE.999010,2020-02-15 00:04:00,22415.0,-1
HK_FUTURE.999010,2020-02-15 00:19:00,-32967.0,1
HK_FUTURE.999010,2020-02-15 00:23:00,22401.0,-1
HK_FUTURE.999010,2020-02-15 00:27:00,-32985.0,1
HK_FUTURE.999010,2020-02-15 00:33:00,22391.0,-1
HK_FUTURE.999010,2020-02-15 00:44:00,-32989.0,1
HK_FUTURE.999010,2020-02-15 00:50:00,22379.0,-1
HK_FUTURE.999010,2020-02-15 01:01:00,-32973.0,1
HK_FUTURE.999010,2020-02-15 01:05:00,22371.0,-1
HK_FUTURE.999010,2020-02-15 01:29:00,-32925.0,1
HK_FUTURE.999010,2020-02-15 01:37:00,22361.0,-1
HK_FUTURE.999010,2020-02-15 02:00:00,-32921.0,1
HK_FUTURE.999010,2020-02-15 02:10:00,22311.0,-1
HK_FUTURE.999010,2020-02-15 02:19:00,-32907.0,1
HK_FUTURE.999010,2020-02-15 02:21:00,22305.0,-1
HK_FUTURE.999010,2020-02-15 02:26:00,-32921.0,1
HK_FUTURE.999010,2020-02-15 02:31:00,22267.0,-1
HK_FUTURE.999010,2020-02-15 02:38:00,-32945.0,1
HK_FUTURE.999010,2020-02-15 02:47:00,22271.0,-1
HK_FUTURE.999010,2020-02-17 09:16:00,-33061.0,1
HK_FUTURE.999010,2020-02-17 10:00:00,22817.0,-1
HK_FUTURE.999010,2020-02-17 10:08:00,-33065.0,1
HK_FUTURE.999010,2020-02-17 10:15:00,22827.0,-1
HK_FUTURE.999010,2020-02-17 10:19:00,-33057.0,1
HK_FUTURE.999010,2020-02-17 10:21:00,22811.0,-1
HK_FUTURE.999010,2020-02-17 10:35:00,-33071.0,1
HK_FUTURE.999010,2020-02-17 10:43:00,22813.0,-1
HK_FUTURE.999010,2020-02-17 10:46:00,-33095.0,1
HK_FUTURE.999010,2020-02-17 10:52:00,22809.0,-1
HK_FUTURE.999010,2020-02-17 11:02:00,-33073.0,1
HK_FUTURE.999010,2020-02-17 11:06:00,22797.0,-1
HK_FUTURE.999010,2020-02-17 11:21:00,-33005.0,1
HK_FUTURE.999010,2020-02-17 11:30:00,22769.0,-1
HK_FUTURE.999010,2020-02-17 11:40:00,-33023.0,1
HK_FUTURE.999010,2020-02-17 11:46:00,22759.0,-1
HK_FUTURE.999010,2020-02-17 11:55:00,-33029.0,1
HK_FUTURE.999010,2020-02-17 11:57:00,22721.0,-1
HK_FUTURE.999010,2020-02-17 13:09:00,-33047.0,1
HK_FUTURE.999010,2020-02-17 13:26:00,22773.0,-1
HK_FUTURE.999010,2020-02-17 13:32:00,-33051.0,1
HK_FUTURE.999010,2020-02-17 13:39:00,22783.0,-1
HK_FUTURE.999010,2020-02-17 13:41:00,-33071.0,1
HK_FUTURE.999010,2020-02-17 14:04:00,22787.0,-1
HK_FUTURE.999010,2020-02-17 14:13:00,-33077.0,1
HK_FUTURE.999010,2020-02-17 14:28:00,22849.0,-1
HK_FUTURE.999010,2020-02-17 14:41:00,-33047.0,1
HK_FUTURE.999010,2020-02-17 14:48:00,22771.0,-1
HK_FUTURE.999010,2020-02-17 15:10:00,-33017.0,1
HK_FUTURE.999010,2020-02-17 15:21:00,22771.0,-1
HK_FUTURE.999010,2020-02-17 15:26:00,-33015.0,1
HK_FUTURE.999010,2020-02-17 15:27:00,22773.0,-1
HK_FUTURE.999010,2020-02-17 15:31:00,-33025.0,1
HK_FUTURE.999010,2020-02-17 15:40:00,22785.0,-1
HK_FUTURE.999010,2020-02-17 15:51:00,-33009.0,1
HK_FUTURE.999010,2020-02-17 16:07:00,22815.0,-1
HK_FUTURE.999010,2020-02-17 16:19:00,-32967.0,1
HK_FUTURE.999010,2020-02-17 16:24:00,22781.0,-1
HK_FUTURE.999010,2020-02-17 17:23:00,-32899.0,1
HK_FUTURE.999010,2020-02-17 17:40:00,22799.0,-1
HK_FUTURE.999010,2020-02-17 17:47:00,-32917.0,1
HK_FUTURE.999010,2020-02-17 17:56:00,22797.0,-1
HK_FUTURE.999010,2020-02-17 18:02:00,-32935.0,1
HK_FUTURE.999010,2020-02-17 18:17:00,22793.0,-1
HK_FUTURE.999010,2020-02-17 18:22:00,-32943.0,1
HK_FUTURE.999010,2020-02-17 18:24:00,22787.0,-1
HK_FUTURE.999010,2020-02-17 18:26:00,-32943.0,1
HK_FUTURE.999010,2020-02-17 18:53:00,22757.0,-1
HK_FUTURE.999010,2020-02-17 18:59:00,-32949.0,1
HK_FUTURE.999010,2020-02-17 19:13:00,22765.0,-1
HK_FUTURE.999010,2020-02-17 19:20:00,-32949.0,1
HK_FUTURE.999010,2020-02-17 19:23:00,22759.0,-1
HK_FUTURE.999010,2020-02-17 19:32:00,-32951.0,1
HK_FUTURE.999010,2020-02-17 19:39:00,22751.0,-1
HK_FUTURE.999010,2020-02-17 19:44:00,-32961.0,1
HK_FUTURE.999010,2020-02-17 19:50:00,22749.0,-1
HK_FUTURE.999010,2020-02-17 19:52:00,-32963.0,1
HK_FUTURE.999010,2020-02-17 20:06:00,22747.0,-1
HK_FUTURE.999010,2020-02-17 20:13:00,-32963.0,1
HK_FUTURE.999010,2020-02-17 20:33:00,22747.0,-1
HK_FUTURE.999010,2020-02-17 20:45:00,-32933.0,1
HK_FUTURE.999010,2020-02-17 20:47:00,22749.0,-1
HK_FUTURE.999010,2020-02-17 20:54:00,-32937.0,1
HK_FUTURE.999010,2020-02-17 20:59:00,22745.0,-1
HK_FUTURE.999010,2020-02-17 21:03:00,-32941.0,1
HK_FUTURE.999010,2020-02-17 21:13:00,22747.0,-1
HK_FUTURE.999010,2020-02-17 21:15:00,-32951.0,1
HK_FUTURE.999010,2020-02-17 21:22:00,22745.0,-1
HK_FUTURE.999010,2020-02-17 21:29:00,-32959.0,1
HK_FUTURE.999010,2020-02-17 21:35:00,22743.0,-1
HK_FUTURE.999010,2020-02-17 21:38:00,-32963.0,1
HK_FUTURE.999010,2020-02-17 21:45:00,22745.0,-1
HK_FUTURE.999010,2020-02-17 21:55:00,-32951.0,1
HK_FUTURE.999010,2020-02-17 21:56:00,22751.0,-1
HK_FUTURE.999010,2020-02-17 22:00:00,-32949.0,1
HK_FUTURE.999010,2020-02-17 22:09:00,22747.0,-1
HK_FUTURE.999010,2020-02-17 22:18:00,-32953.0,1
HK_FUTURE.999010,2020-02-17 22:38:00,22763.0,-1
HK_FUTURE.999010,2020-02-17 22:39:00,-32967.0,1
HK_FUTURE.999010,2020-02-17 23:03:00,22783.0,-1
HK_FUTURE.999010,2020-02-17 23:15:00,-32967.0,1
HK_FUTURE.999010,2020-02-17 23:25:00,22781.0,-1
HK_FUTURE.999010,2020-02-17 23:34:00,-32959.0,1
HK_FUTURE.999010,2020-02-17 23:35:00,22775.0,-1
HK_FUTURE.999010,2020-02-17 23:44:00,-32963.0,1
HK_FUTURE.999010,2020-02-17 23:57:00,22773.0,-1
HK_FUTURE.999010,2020-02-18 00:04:00,-32975.0,1
HK_FUTURE.999010,2020-02-18 00:16:00,22771.0,-1
HK_FUTURE.999010,2020-02-18 00:22:00,-32983.0,1
HK_FUTURE.999010,2020-02-18 00:40:00,22793.0,-1
HK_FUTURE.999010,2020-02-18 01:09:00,-32969.0,1
HK_FUTURE.999010,2020-02-18 01:15:00,22793.0,-1
HK_FUTURE.999010,2020-02-18 01:17:00,-32973.0,1
HK_FUTURE.999010,2020-02-18 01:23:00,22785.0,-1
HK_FUTURE.999010,2020-02-18 01:35:00,-32979.0,1
HK_FUTURE.999010,2020-02-18 01:37:00,22771.0,-1
HK_FUTURE.999010,2020-02-18 01:45:00,-32983.0,1
HK_FUTURE.999010,2020-02-18 01:50:00,22767.0,-1
HK_FUTURE.999010,2020-02-18 02:12:00,-32969.0,1
HK_FUTURE.999010,2020-02-18 02:24:00,22791.0,-1
HK_FUTURE.999010,2020-02-18 02:25:00,-32967.0,1
HK_FUTURE.999010,2020-02-18 02:29:00,22783.0,-1
HK_FUTURE.999010,2020-02-18 02:34:00,-32975.0,1
HK_FUTURE.999010,2020-02-18 02:38:00,22777.0,-1
HK_FUTURE.999010,2020-02-18 02:45:00,-32975.0,1
HK_FUTURE.999010,2020-02-18 02:52:00,22755.0,-1
HK_FUTURE.999010,2020-02-18 09:16:00,-32647.0,1
HK_FUTURE.999010,2020-02-18 09:17:00,22653.0,-1
HK_FUTURE.999010,2020-02-18 09:29:00,-32617.0,1
HK_FUTURE.999010,2020-02-18 09:37:00,22625.0,-1
HK_FUTURE.999010,2020-02-18 09:56:00,-32569.0,1
HK_FUTURE.999010,2020-02-18 10:13:00,22677.0,-1
HK_FUTURE.999010,2020-02-18 10:22:00,-32637.0,1
HK_FUTURE.999010,2020-02-18 10:28:00,22581.0,-1
HK_FUTURE.999010,2020-02-18 10:41:00,-32545.0,1
HK_FUTURE.999010,2020-02-18 10:42:00,22603.0,-1
HK_FUTURE.999010,2020-02-18 11:07:00,-32379.0,1
HK_FUTURE.999010,2020-02-18 11:20:00,22605.0,-1
HK_FUTURE.999010,2020-02-18 11:27:00,-32439.0,1
HK_FUTURE.999010,2020-02-18 11:33:00,22567.0,-1
HK_FUTURE.999010,2020-02-18 11:37:00,-32467.0,1
HK_FUTURE.999010,2020-02-18 11:42:00,22519.0,-1
HK_FUTURE.999010,2020-02-18 11:54:00,-32467.0,1
HK_FUTURE.999010,2020-02-18 12:00:00,22525.0,-1
HK_FUTURE.999010,2020-02-18 13:11:00,-32407.0,1
HK_FUTURE.999010,2020-02-18 13:23:00,22541.0,-1
HK_FUTURE.999010,2020-02-18 13:31:00,-32407.0,1
HK_FUTURE.999010,2020-02-18 13:34:00,22535.0,-1
HK_FUTURE.999010,2020-02-18 13:37:00,-32451.0,1
HK_FUTURE.999010,2020-02-18 13:47:00,22573.0,-1
HK_FUTURE.999010,2020-02-18 13:50:00,-32451.0,1
HK_FUTURE.999010,2020-02-18 14:13:00,22605.0,-1
HK_FUTURE.999010,2020-02-18 14:39:00,-32367.0,1
HK_FUTURE.999010,2020-02-18 14:54:00,22621.0,-1
HK_FUTURE.999010,2020-02-18 15:14:00,-32337.0,1
HK_FUTURE.999010,2020-02-18 15:18:00,22581.0,-1
HK_FUTURE.999010,2020-02-18 15:23:00,-32375.0,1
HK_FUTURE.999010,2020-02-18 15:36:00,22581.0,-1
HK_FUTURE.999010,2020-02-18 15:38:00,-32397.0,1
HK_FUTURE.999010,2020-02-18 15:45:00,22555.0,-1
HK_FUTURE.999010,2020-02-18 16:08:00,-32359.0,1
HK_FUTURE.999010,2020-02-18 16:21:00,22553.0,-1
HK_FUTURE.999010,2020-02-18 17:28:00,-32223.0,1
HK_FUTURE.999010,2020-02-18 17:38:00,22541.0,-1
HK_FUTURE.999010,2020-02-18 17:45:00,-32227.0,1
HK_FUTURE.999010,2020-02-18 17:49:00,22519.0,-1
HK_FUTURE.999010,2020-02-18 17:54:00,-32249.0,1
HK_FUTURE.999010,2020-02-18 18:08:00,22537.0,-1
HK_FUTURE.999010,2020-02-18 18:11:00,-32251.0,1
HK_FUTURE.999010,2020-02-18 18:17:00,22529.0,-1
HK_FUTURE.999010,2020-02-18 18:19:00,-32283.0,1
HK_FUTURE.999010,2020-02-18 18:26:00,22519.0,-1
HK_FUTURE.999010,2020-02-18 18:35:00,-32317.0,1
HK_FUTURE.999010,2020-02-18 18:43:00,22493.0,-1
HK_FUTURE.999010,2020-02-18 18:47:00,-32325.0,1
HK_FUTURE.999010,2020-02-18 18:51:00,22471.0,-1
HK_FUTURE.999010,2020-02-18 18:57:00,-32341.0,1
HK_FUTURE.999010,2020-02-18 19:02:00,22461.0,-1
HK_FUTURE.999010,2020-02-18 19:10:00,-32345.0,1
HK_FUTURE.999010,2020-02-18 19:11:00,22451.0,-1
HK_FUTURE.999010,2020-02-18 19:21:00,-32357.0,1
HK_FUTURE.999010,2020-02-18 19:29:00,22453.0,-1
HK_FUTURE.999010,2020-02-18 19:30:00,-32359.0,1
HK_FUTURE.999010,2020-02-18 19:34:00,22429.0,-1
HK_FUTURE.999010,2020-02-18 19:52:00,-32337.0,1
HK_FUTURE.999010,2020-02-18 19:54:00,22411.0,-1
HK_FUTURE.999010,2020-02-18 20:04:00,-32337.0,1
HK_FUTURE.999010,2020-02-18 20:11:00,22411.0,-1
HK_FUTURE.999010,2020-02-18 20:23:00,-32319.0,1
HK_FUTURE.999010,2020-02-18 20:36:00,22429.0,-1
HK_FUTURE.999010,2020-02-18 20:44:00,-32333.0,1
HK_FUTURE.999010,2020-02-18 20:51:00,22419.0,-1
HK_FUTURE.999010,2020-02-18 20:52:00,-32337.0,1
HK_FUTURE.999010,2020-02-18 21:06:00,22413.0,-1
HK_FUTURE.999010,2020-02-18 21:14:00,-32353.0,1
HK_FUTURE.999010,2020-02-18 21:19:00,22409.0,-1
HK_FUTURE.999010,2020-02-18 21:21:00,-32353.0,1
HK_FUTURE.999010,2020-02-18 21:30:00,22413.0,-1
HK_FUTURE.999010,2020-02-18 21:33:00,-32361.0,1
HK_FUTURE.999010,2020-02-18 21:34:00,22401.0,-1
HK_FUTURE.999010,2020-02-18 21:35:00,-32365.0,1
HK_FUTURE.999010,2020-02-18 21:37:00,22411.0,-1
HK_FUTURE.999010,2020-02-18 21:39:00,-32355.0,1
HK_FUTURE.999010,2020-02-18 22:02:00,22423.0,-1
HK_FUTURE.999010,2020-02-18 22:03:00,-32353.0,1
HK_FUTURE.999010,2020-02-18 22:08:00,22413.0,-1
HK_FUTURE.999010,2020-02-18 22:12:00,-32359.0,1
HK_FUTURE.999010,2020-02-18 22:16:00,22411.0,-1
HK_FUTURE.999010,2020-02-18 22:21:00,-32361.0,1
HK_FUTURE.999010,2020-02-18 22:29:00,22407.0,-1
HK_FUTURE.999010,2020-02-18 22:33:00,-32431.0,1
HK_FUTURE.999010,2020-02-18 22:41:00,22411.0,-1
HK_FUTURE.999010,2020-02-18 22:44:00,-32451.0,1
HK_FUTURE.999010,2020-02-18 22:56:00,22437.0,-1
HK_FUTURE.999010,2020-02-18 22:57:00,-32439.0,1
HK_FUTURE.999010,2020-02-18 23:07:00,22419.0,-1
HK_FUTURE.999010,2020-02-18 23:11:00,-32463.0,1
HK_FUTURE.999010,2020-02-18 23:15:00,22405.0,-1
HK_FUTURE.999010,2020-02-18 23:25:00,-32453.0,1
HK_FUTURE.999010,2020-02-18 23:28:00,22387.0,-1
HK_FUTURE.999010,2020-02-18 23:40:00,-32437.0,1
HK_FUTURE.999010,2020-02-18 23:41:00,22387.0,-1
HK_FUTURE.999010,2020-02-19 00:00:00,-32453.0,1
HK_FUTURE.999010,2020-02-19 00:05:00,22385.0,-1
HK_FUTURE.999010,2020-02-19 00:36:00,-32363.0,1
HK_FUTURE.999010,2020-02-19 00:41:00,22363.0,-1
HK_FUTURE.999010,2020-02-19 00:52:00,-32367.0,1
HK_FUTURE.999010,2020-02-19 01:00:00,22347.0,-1
HK_FUTURE.999010,2020-02-19 01:06:00,-32387.0,1
HK_FUTURE.999010,2020-02-19 01:43:00,22403.0,-1
HK_FUTURE.999010,2020-02-19 01:58:00,-32361.0,1
HK_FUTURE.999010,2020-02-19 02:16:00,22423.0,-1
HK_FUTURE.999010,2020-02-19 02:51:00,-32307.0,1
HK_FUTURE.999010,2020-02-19 02:53:00,22403.0,-1
HK_FUTURE.999010,2020-02-19 09:17:00,-32505.0,1
HK_FUTURE.999010,2020-02-19 09:26:00,22349.0,-1
HK_FUTURE.999010,2020-02-19 09:36:00,-32551.0,1
HK_FUTURE.999010,2020-02-19 09:56:00,22565.0,-1
HK_FUTURE.999010,2020-02-19 09:57:00,-32557.0,1
HK_FUTURE.999010,2020-02-19 10:07:00,22561.0,-1
HK_FUTURE.999010,2020-02-19 10:13:00,-32621.0,1
HK_FUTURE.999010,2020-02-19 10:27:00,22603.0,-1
HK_FUTURE.999010,2020-02-19 10:40:00,-32589.0,1
HK_FUTURE.999010,2020-02-19 10:47:00,22561.0,-1
HK_FUTURE.999010,2020-02-19 11:06:00,-32571.0,1
HK_FUTURE.999010,2020-02-19 11:31:00,22633.0,-1
HK_FUTURE.999010,2020-02-19 11:54:00,-32561.0,1
HK_FUTURE.999010,2020-02-19 13:01:00,22613.0,-1
HK_FUTURE.999010,2020-02-19 13:10:00,-32555.0,1
HK_FUTURE.999010,2020-02-19 13:17:00,22601.0,-1
HK_FUTURE.999010,2020-02-19 13:39:00,-32535.0,1
HK_FUTURE.999010,2020-02-19 13:48:00,22585.0,-1
HK_FUTURE.999010,2020-02-19 13:52:00,-32615.0,1
HK_FUTURE.999010,2020-02-19 14:00:00,22565.0,-1
HK_FUTURE.999010,2020-02-19 14:09:00,-32609.0,1
HK_FUTURE.999010,2020-02-19 14:13:00,22527.0,-1
HK_FUTURE.999010,2020-02-19 14:27:00,-32565.0,1
HK_FUTURE.999010,2020-02-19 14:39:00,22595.0,-1
HK_FUTURE.999010,2020-02-19 14:41:00,-32585.0,1
HK_FUTURE.999010,2020-02-19 14:47:00,22567.0,-1
HK_FUTURE.999010,2020-02-19 14:51:00,-32587.0,1
HK_FUTURE.999010,2020-02-19 14:54:00,22561.0,-1
HK_FUTURE.999010,2020-02-19 14:57:00,-32615.0,1
HK_FUTURE.999010,2020-02-19 15:05:00,22557.0,-1
HK_FUTURE.999010,2020-02-19 15:07:00,-32639.0,1
HK_FUTURE.999010,2020-02-19 15:15:00,22527.0,-1
HK_FUTURE.999010,2020-02-19 15:21:00,-32657.0,1
HK_FUTURE.999010,2020-02-19 15:39:00,22545.0,-1
HK_FUTURE.999010,2020-02-19 15:55:00,-32643.0,1
HK_FUTURE.999010,2020-02-19 16:06:00,22533.0,-1
HK_FUTURE.999010,2020-02-19 16:15:00,-32627.0,1
HK_FUTURE.999010,2020-02-19 16:24:00,22525.0,-1
HK_FUTURE.999010,2020-02-19 16:29:00,-32631.0,1
HK_FUTURE.999010,2020-02-19 16:30:00,22507.0,-1
HK_FUTURE.999010,2020-02-19 17:19:00,-32681.0,1
HK_FUTURE.999010,2020-02-19 17:26:00,22503.0,-1
HK_FUTURE.999010,2020-02-19 17:30:00,-32677.0,1
HK_FUTURE.999010,2020-02-19 17:39:00,22493.0,-1
HK_FUTURE.999010,2020-02-19 17:51:00,-32685.0,1
HK_FUTURE.999010,2020-02-19 17:58:00,22481.0,-1
HK_FUTURE.999010,2020-02-19 18:16:00,-32671.0,1
HK_FUTURE.999010,2020-02-19 18:18:00,22483.0,-1
HK_FUTURE.999010,2020-02-19 18:29:00,-32675.0,1
HK_FUTURE.999010,2020-02-19 18:34:00,22481.0,-1
HK_FUTURE.999010,2020-02-19 18:43:00,-32673.0,1
HK_FUTURE.999010,2020-02-19 18:49:00,22471.0,-1
HK_FUTURE.999010,2020-02-19 19:08:00,-32663.0,1
HK_FUTURE.999010,2020-02-19 19:20:00,22467.0,-1
HK_FUTURE.999010,2020-02-19 19:28:00,-32667.0,1
HK_FUTURE.999010,2020-02-19 19:33:00,22453.0,-1
HK_FUTURE.999010,2020-02-19 19:47:00,-32659.0,1
HK_FUTURE.999010,2020-02-19 19:49:00,22455.0,-1
HK_FUTURE.999010,2020-02-19 19:55:00,-32665.0,1
HK_FUTURE.999010,2020-02-19 20:12:00,22473.0,-1
HK_FUTURE.999010,2020-02-19 20:14:00,-32671.0,1
HK_FUTURE.999010,2020-02-19 20:19:00,22465.0,-1
HK_FUTURE.999010,2020-02-19 20:35:00,-32667.0,1
HK_FUTURE.999010,2020-02-19 20:42:00,22467.0,-1
HK_FUTURE.999010,2020-02-19 21:11:00,-32689.0,1
HK_FUTURE.999010,2020-02-19 21:12:00,22467.0,-1
HK_FUTURE.999010,2020-02-19 21:14:00,-32699.0,1
HK_FUTURE.999010,2020-02-19 21:28:00,22457.0,-1
HK_FUTURE.999010,2020-02-19 21:48:00,-32697.0,1
HK_FUTURE.999010,2020-02-19 21:56:00,22457.0,-1
HK_FUTURE.999010,2020-02-19 21:59:00,-32713.0,1
HK_FUTURE.999010,2020-02-19 22:04:00,22449.0,-1
HK_FUTURE.999010,2020-02-19 22:07:00,-32727.0,1
HK_FUTURE.999010,2020-02-19 22:27:00,22469.0,-1
HK_FUTURE.999010,2020-02-19 22:28:00,-32723.0,1
HK_FUTURE.999010,2020-02-19 22:32:00,22465.0,-1
HK_FUTURE.999010,2020-02-19 22:33:00,-32743.0,1
HK_FUTURE.999010,2020-02-19 22:35:00,22415.0,-1
HK_FUTURE.999010,2020-02-19 22:37:00,-32783.0,1
HK_FUTURE.999010,2020-02-19 22:38:00,22411.0,-1
HK_FUTURE.999010,2020-02-19 22:40:00,-32787.0,1
HK_FUTURE.999010,2020-02-19 22:47:00,22399.0,-1
HK_FUTURE.999010,2020-02-19 22:54:00,-32805.0,1
HK_FUTURE.999010,2020-02-19 22:59:00,22363.0,-1
